,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
1000,tm165504,Blind Detective,MOVIE,2013,Not Available,130,thriller,HK,,tt2332707,6.4,3300.0,7.454,6.0
1001,tm167342,Satyagraha,MOVIE,2013,PG,152,documentation,IN,,tt2275802,5.9,5171.0,2.663,6.2
1002,tm35895,Buddies,MOVIE,2013,Not Available,94,comedy,BR,,tt1179259,6.5,1082.0,3.198,6.9
1003,tm158980,Khoobsurat,MOVIE,2014,PG,130,romance,IN,,tt3554418,6.4,8464.0,6.343,6.765
1004,ts67797,Sammy & Co,SHOW,2014,TV-PG,15,european,US,2.0,tt2580128,5.7,31.0,1.96,7.3
1005,tm149747,The Perfect Dictatorship,MOVIE,2014,Not Available,143,drama,MX,,tt3970854,7.2,5432.0,15.244,7.2
1006,tm159819,Bride for Rent,MOVIE,2014,Not Available,115,romance,PH,,tt3469386,6.4,601.0,2.354,7.5
1007,tm2269,Selfie,MOVIE,2014,Not Available,123,drama,RO,,tt3102208,6.0,1671.0,2.164,6.3
1008,tm175753,Chashme Baddoor,MOVIE,2013,Not Available,120,drama,IN,,tt2229848,5.4,5148.0,2.874,4.5
1009,tm178513,Bombay Talkies,MOVIE,2013,PG-13,127,romance,IN,,tt2797242,6.6,5402.0,4.389,6.5
1010,tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,comedy,IN,,tt3678938,6.0,12969.0,6.707,6.4
1011,tm142630,Ragini MMS 2,MOVIE,2014,PG-13,120,horror,IN,,tt2609218,3.9,2903.0,3.17,4.3
1012,tm149578,Mission Blue,MOVIE,2014,PG,94,drama,US,,tt2004304,7.9,1991.0,4.029,7.5
1013,tm176481,Chennai Express,MOVIE,2013,PG-13,141,romance,IN,,tt2112124,6.0,53939.0,8.622,6.6
1014,tm137379,Silent,MOVIE,2014,Not Available,3,animation,US,,,,,3.596,7.0
1015,tm360904,The Meaning of Monty Python,MOVIE,2013,Not Available,60,documentation,US,,,,,2.898,7.5
1016,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,Not Available,142,thriller,IN,,tt2362778,6.7,3997.0,3.099,6.8
1017,tm158546,Raja Natwarlal,MOVIE,2014,PG,141,crime,IN,,tt3483712,6.1,4311.0,2.473,6.6
1018,tm236725,My Beautiful Broken Brain,MOVIE,2014,Not Available,84,documentation,GB,,tt3815136,7.0,2286.0,3.201,7.1
1019,tm151210,Jim Gaffigan: Obsessed,MOVIE,2014,Not Available,70,documentation,US,,tt3481550,7.6,2244.0,3.499,7.2
1020,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,AE,,tt4209802,7.1,854.0,1.512,5.5
1021,tm157681,Eyes of a Thief,MOVIE,2014,Not Available,98,drama,PS,,tt2993406,6.6,450.0,1.103,5.0
1022,tm145791,Miss Granny,MOVIE,2014,Not Available,124,family,KR,,tt3516378,7.2,3508.0,6.475,7.4
1023,tm175954,Aziz Ansari: Buried Alive,MOVIE,2013,Not Available,79,documentation,US,,tt2836450,7.2,3998.0,5.417,7.0
1024,tm158436,Print the Legend,MOVIE,2014,Not Available,100,documentation,US,,tt3557464,7.0,1967.0,4.769,6.7
1025,tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,history,TR,,tt2608224,7.7,22191.0,5.576,7.3
1026,tm209037,Tea Time,MOVIE,2014,Not Available,70,documentation,CL,,tt4147684,7.6,507.0,1.704,7.7
1027,tm153055,Mitt,MOVIE,2014,Not Available,93,family,US,,tt1757800,6.9,2579.0,3.843,6.3
1028,tm155051,Trailer Park Boys - Live in F**kin' Dublin,MOVIE,2014,Not Available,81,comedy,CA,,tt3580052,6.2,1569.0,1.567,6.0
1029,tm143299,Ungli,MOVIE,2014,PG-13,114,crime,IN,,tt2392447,5.8,3914.0,2.757,5.8
1030,tm348393,When Love Happens,MOVIE,2014,Not Available,109,romance,NG,,tt4094916,4.8,129.0,1.287,5.0
1031,tm182227,Marc Maron: Thinky Pain,MOVIE,2013,Not Available,90,comedy,US,,tt3004634,7.3,1892.0,2.675,7.2
1032,tm182534,From One Second to the Next,MOVIE,2013,Not Available,34,documentation,US,,,,,4.02,7.1
1033,ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,2014,Not Available,29,history,IN,3.0,tt6953924,8.9,333.0,0.992,10.0
1034,tm157461,Coming Soon,MOVIE,2014,PG,134,comedy,TR,,tt3698408,7.3,34137.0,6.194,6.745
1035,tm370685,Dazzling Mirage,MOVIE,2014,Not Available,90,drama,NG,,tt10183654,,,1.76,
1036,ts20238,Boss & Me,SHOW,2014,TV-PG,45,romance,CN,1.0,tt6186406,7.3,456.0,5.829,9.0
1037,tm157609,Born in Gaza,MOVIE,2014,Not Available,69,documentation,ES,,tt4205416,7.4,511.0,1.4,8.8
1038,tm152273,Tiger & Bunny: The Rising,MOVIE,2014,Not Available,108,action,JP,,tt4625302,6.7,334.0,3.39,5.8
1039,tm202914,My Own Man,MOVIE,2014,Not Available,82,drama,US,,tt3356434,6.4,447.0,1.895,6.8
1040,tm183654,SDU: Sex Duties Unit,MOVIE,2013,Not Available,94,action,HK,,tt3044248,5.9,492.0,3.625,5.8
1041,tm147518,City of God: 10 Years Later,MOVIE,2013,PG,69,documentation,BR,,tt4103686,6.4,1322.0,11.673,6.9
1042,tm197423,October 1,MOVIE,2014,PG-13,149,crime,NG,,tt3206616,6.4,446.0,1.347,6.2
1043,tm145658,The Amazing Praybeyt Benjamin,MOVIE,2014,Not Available,105,action,PH,,tt3828220,4.0,195.0,1.584,3.5
1044,ts82860,Against the Tide,SHOW,2014,TV-14,44,drama,SG,1.0,tt7131682,7.6,11.0,0.6,6.0
1045,tm151860,Free to Play,MOVIE,2014,Not Available,75,action,US,,tt3203290,7.6,13341.0,5.11,7.0
1046,tm184511,Inkaar,MOVIE,2013,R,133,thriller,IN,,tt2094854,6.1,2586.0,2.882,5.6
1047,tm145216,Dabbe 5: Curse of the Jinn,MOVIE,2014,R,132,horror,TR,,tt3886722,5.9,3788.0,4.004,5.3
1048,tm610571,Diamonds in the Sky,MOVIE,2014,Not Available,132,drama,IN,,tt2338287,7.4,10.0,,
1049,tm529733,Chhota Bheem and the ShiNobi Secret,MOVIE,2013,G,63,animation,IN,,tt6417830,8.6,6.0,,
1050,tm169054,Bhaji in Problem,MOVIE,2013,Not Available,117,drama,IN,,tt2879770,7.1,1021.0,1.84,8.0
1051,tm154729,Dedh Ishqiya,MOVIE,2014,R,148,drama,IN,,tt2675978,7.0,7236.0,2.411,6.5
1052,tm187505,She's The One,MOVIE,2013,Not Available,110,comedy,PH,,tt3264438,6.3,210.0,1.282,6.2
1053,tm177645,Wedding Association,MOVIE,2013,PG-13,106,comedy,XX,,tt3347976,7.0,22458.0,4.209,6.3
1054,tm155507,Chelsea Handler: Uganda Be Kidding Me Live,MOVIE,2014,Not Available,71,comedy,US,,tt4079776,5.8,1179.0,2.714,6.4
1055,tm182580,Ghadi,MOVIE,2013,PG-13,100,family,LB,,tt2552296,7.3,1128.0,2.793,6.5
1056,tm152843,Swearnet: The Movie,MOVIE,2014,R,112,comedy,CA,,tt2380564,6.0,2769.0,4.778,5.4
1057,tm147405,E-Team,MOVIE,2014,Not Available,88,war,US,,tt3456090,7.1,873.0,2.421,6.0
1058,tm185736,SampleThis,MOVIE,2013,Not Available,85,documentation,US,,tt2407418,6.4,471.0,1.8,6.6
1059,tm587320,El Mago Pop,MOVIE,2013,Not Available,44,european,ES,,tt3355166,6.8,21.0,,
1060,tm183805,Ghanchakkar,MOVIE,2013,PG,137,crime,IN,,tt2246724,5.8,5052.0,4.012,5.5
1061,tm132675,100 Things to Do Before High School,MOVIE,2014,Not Available,44,,US,,,,,0.0094417458789051,
1062,tm323262,Seven Souls in the Skull Castle,MOVIE,2013,Not Available,179,drama,JP,,tt4576040,7.3,49.0,2.885,
1063,tm181051,Giraffada,MOVIE,2014,Not Available,85,european,IT,,tt3132086,6.3,243.0,3.451,5.8
1064,tm169294,Pagpag: Siyam na Buhay,MOVIE,2013,Not Available,105,horror,PH,,tt2996950,5.4,326.0,2.658,7.0
1065,tm147908,Anaamika,MOVIE,2014,PG,124,thriller,IN,,tt2939898,5.5,271.0,0.973,6.0
1066,tm178992,The Midas Touch,MOVIE,2013,Not Available,99,comedy,HK,,tt3173512,5.0,190.0,1.883,4.0
1067,tm250364,Chhota Bheem in the Incan Adventure,MOVIE,2013,G,64,fantasy,XX,,tt4171600,7.5,32.0,2.038,
1068,tm162259,Mars at Sunrise,MOVIE,2014,Not Available,75,drama,US,,tt2714424,7.8,43.0,0.979,
1069,tm166723,It Takes a Man and a Woman,MOVIE,2013,Not Available,120,comedy,PH,,tt2816740,6.7,363.0,1.892,7.8
1070,tm177224,Gori Tere Pyaar Mein,MOVIE,2013,Not Available,150,drama,IN,,tt2275794,4.9,3861.0,4.555,6.1
1071,tm187118,What the Fish,MOVIE,2013,PG-13,98,drama,IN,,tt3357416,5.2,211.0,1.349,5.5
1072,ts144527,World at Your Feet,SHOW,2014,TV-14,44,drama,SG,1.0,tt4544590,,,,
1073,tm577690,A Place in the Stars,MOVIE,2014,Not Available,112,thriller,NG,,tt3522136,6.2,19.0,1.176,
1074,tm200926,Heritages,MOVIE,2014,Not Available,96,drama,LB,,tt3461524,7.3,131.0,0.955,4.0
1075,tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,2014,Not Available,88,comedy,CA,,tt3596200,6.7,1114.0,2.061,7.0
1076,tm159296,One by Two,MOVIE,2014,Not Available,139,comedy,IN,,tt2951576,3.9,748.0,2.275,4.4
1077,tm179328,Romantik Komedi 2: Bekarlığa Veda,MOVIE,2013,Not Available,105,romance,XX,,tt2645104,5.1,3383.0,4.536,5.1
1078,ts32752,Two Fathers,SHOW,2013,TV-14,44,drama,TW,1.0,tt6707142,8.0,59.0,1.762,7.0
1079,tm528043,Chhota Bheem the Crown of Valhalla,MOVIE,2013,Not Available,64,animation,,,tt6442766,7.6,15.0,,
1080,tm186408,The Land of Cards,MOVIE,2013,Not Available,110,fantasy,IN,,tt2261700,5.5,412.0,3.983,6.5
1081,tm157783,Gollu Aur Pappu,MOVIE,2014,G,112,comedy,IN,,tt4219300,3.8,119.0,1.556,4.7
1082,tm146144,Bobby Jasoos,MOVIE,2014,Not Available,121,comedy,IN,,tt3359290,5.5,2331.0,1.886,5.9
1083,tm144541,Refugiado,MOVIE,2014,R,95,thriller,AR,,tt3717390,6.4,373.0,1.835,6.2
1084,tm175364,Chhota Bheem Aur Hanuman,MOVIE,2013,G,67,animation,IN,,tt6417854,7.3,36.0,1.509,6.2
1085,tm136036,That Thing Called Tadhana,MOVIE,2014,Not Available,110,romance,PH,,tt4170532,7.4,1050.0,2.887,6.4
1086,tm163066,Xenos,MOVIE,2013,Not Available,12,documentation,GB,,tt3289618,7.8,,1.4,5.0
1087,tm188290,Must Be... Love,MOVIE,2013,Not Available,105,romance,PH,,tt2769454,6.4,531.0,2.345,6.0
1088,tm1223427,Motu Patlu in Wonderland,MOVIE,2013,Not Available,75,animation,,,tt20602440,,,,
1089,tm142852,She's Dating the Gangster,MOVIE,2014,Not Available,105,comedy,PH,,tt3772640,7.0,1100.0,3.134,7.2
1090,tm228574,Swearnet Live,MOVIE,2014,Not Available,75,comedy,CA,,tt3599642,5.3,540.0,1.507,5.4
1091,tm171891,Himmatwala,MOVIE,2013,Not Available,150,drama,IN,,tt2344678,1.7,8648.0,0.6,3.3
1092,tm250247,Chhota Bheem & Krishna vs Zimbara,MOVIE,2013,G,64,animation,,,tt6417984,9.1,16.0,1.442,
1093,tm176900,Theeya Velai Seiyyanum Kumaru,MOVIE,2013,Not Available,125,comedy,IN,,tt2889234,5.3,30.0,2.895,5.6
1094,tm158671,A Fairly Odd Summer,MOVIE,2014,G,66,family,US,,tt3149536,3.8,564.0,8.572,5.9
1095,tm144557,Deliha,MOVIE,2014,PG-13,107,family,TR,,tt4003066,4.5,4315.0,5.163,5.7
1096,tm528044,Chhota Bheem Neeli Pahaadi,MOVIE,2013,G,63,animation,,,tt6442694,8.7,10.0,,
1097,tm169669,Four Sisters and a Wedding,MOVIE,2013,Not Available,126,comedy,PH,,tt3008034,7.2,816.0,4.565,7.1
1098,tm149541,D.L. Hughley: Clear,MOVIE,2014,Not Available,59,comedy,US,,tt3589494,6.8,253.0,2.854,6.6
1099,tm144451,Cold Harbour,MOVIE,2014,Not Available,76,action,ZA,,tt3922888,5.2,215.0,1.955,4.2
1100,tm205684,Confusion Na Wa,MOVIE,2013,Not Available,105,comedy,NG,,tt3012648,7.0,38.0,1.513,7.0
1101,tm175577,Flower Girl,MOVIE,2013,Not Available,94,romance,NG,,tt3044926,6.0,108.0,0.628,6.0
1102,tm178234,Blind Intersections,MOVIE,2013,Not Available,87,drama,LB,,tt1918638,6.6,176.0,1.262,4.5
1103,tm176553,Doctor Bello,MOVIE,2013,Not Available,95,drama,US,,tt2723358,4.8,54.0,1.802,6.0
1104,tm481846,Chhota Bheem Dus pe Dus,MOVIE,2014,G,62,animation,XX,,tt6417940,5.1,23.0,,
1105,tm138280,Sigaram Thodu,MOVIE,2014,Not Available,147,thriller,IN,,tt3949626,6.1,462.0,1.509,5.4
1106,tm156397,Starting Over Again,MOVIE,2014,Not Available,130,documentation,PH,,tt3528284,8.3,15.0,2.044,7.2
1107,tm159094,Naan Sigappu Manithan,MOVIE,2014,Not Available,161,drama,IN,,tt3569788,6.5,1092.0,2.416,6.4
1108,tm1194608,Motu Patlu: Deep Sea Adventure,MOVIE,2014,Not Available,75,animation,IN,,tt20765704,,,0.879,
1109,tm460055,The War Against Women,MOVIE,2013,Not Available,62,documentation,ES,,tt2048918,7.3,74.0,1.305,6.3
1110,tm157286,The Royal Bengal Tiger,MOVIE,2014,Not Available,107,thriller,IN,,tt3479858,6.8,909.0,1.576,6.7
1111,ts271005,幸福料理,SHOW,2014,TV-14,44,,,1.0,,,,0.6,
1112,tm179248,Settai,MOVIE,2013,Not Available,136,crime,IN,,tt2677816,4.5,525.0,2.696,5.1
1113,tm1036195,Condom Lead,MOVIE,2013,Not Available,15,drama,PS,,,,,1.4,
1114,tm681614,Grandmother's Farm,MOVIE,2013,Not Available,71,comedy,,,tt10033686,2.9,78.0,,
1115,ts107543,Mystic Whispers,SHOW,2014,TV-14,26,romance,SG,1.0,tt8834748,6.9,17.0,,
1116,tm242276,Na Bangaaru Talli,MOVIE,2014,Not Available,116,family,IN,,tt2404605,7.2,160.0,0.921,7.0
1117,tm159701,Wyatt Cenac: Brooklyn,MOVIE,2014,Not Available,67,comedy,US,,tt4286560,6.3,231.0,1.806,6.2
1118,tm177376,Todd Glass Talks About Stuff,MOVIE,2013,Not Available,46,comedy,US,,,,,1.801,
1119,tm150962,Mumbai Delhi Mumbai,MOVIE,2014,PG,120,romance,IN,,tt4045666,5.7,357.0,1.4,6.3
1120,ts261583,Ojo's in d' House,SHOW,2013,Not Available,24,comedy,NG,1.0,tt12960266,6.1,11.0,,
1121,ts8,Better Call Saul,SHOW,2015,TV-MA,49,drama,US,6.0,tt3032476,8.8,438575.0,273.296,8.5
1122,ts37143,Alone,SHOW,2015,TV-MA,51,reality,US,9.0,tt4803766,8.4,5037.0,26.93,7.0
1123,ts38796,Stranger Things,SHOW,2016,TV-14,61,thriller,US,5.0,tt4574334,8.7,1101055.0,2226.231,8.635
1124,ts21867,Schitt's Creek,SHOW,2015,TV-14,22,comedy,CA,6.0,tt3526078,8.5,115758.0,25.254,7.6
1125,ts41766,The Good Place,SHOW,2016,TV-14,23,scifi,US,4.0,tt4955642,8.2,152884.0,33.793,8.0
1126,ts37539,One-Punch Man,SHOW,2015,TV-PG,22,scifi,JP,2.0,tt4508902,8.7,152231.0,133.336,8.4
1127,tm232579,Hunt for the Wilderpeople,MOVIE,2016,PG-13,101,comedy,NZ,,tt4698684,7.8,128676.0,11.591,7.7
1128,ts36577,The Last Kingdom,SHOW,2015,TV-MA,55,drama,GB,5.0,tt4179452,8.5,132561.0,153.281,8.3
1129,ts35201,Food Wars! Shokugeki no Soma,SHOW,2015,TV-MA,24,comedy,JP,5.0,tt4731072,8.2,10022.0,28.642,8.6
1130,tm243100,Hell or High Water,MOVIE,2016,R,102,action,US,,tt2582782,7.6,227350.0,28.227,7.303
1131,ts42069,The Crown,SHOW,2016,TV-MA,56,history,GB,5.0,tt4786824,8.7,194243.0,75.521,8.2
1132,ts36885,Ash vs Evil Dead,SHOW,2015,TV-MA,30,comedy,US,3.0,tt4189022,8.4,70087.0,30.426,7.7
1133,tm195209,Legend,MOVIE,2015,R,131,thriller,GB,,tt3569230,6.9,178601.0,333.013,6.985
1134,tm239760,Blair Witch,MOVIE,2016,R,89,horror,CA,,tt4426214,5.0,44716.0,19.407,5.2
1135,tm204163,War Dogs,MOVIE,2016,R,114,comedy,US,,tt2005151,7.1,212032.0,32.374,6.9
1136,ts36147,Lucifer,SHOW,2016,TV-14,47,scifi,US,6.0,tt4052886,8.1,313124.0,922.112,8.523
1137,ts35793,Forged in Fire,SHOW,2015,TV-PG,42,reality,US,9.0,tt4680444,8.3,3632.0,24.602,8.1
1138,ts53051,The OA,SHOW,2016,TV-MA,55,fantasy,US,2.0,tt4635282,7.8,103176.0,33.623,7.6
1139,tm135307,Blackhat,MOVIE,2015,R,133,crime,US,,tt2717822,5.4,58192.0,38.675,5.5
1140,tm205890,The Take,MOVIE,2016,R,92,drama,GB,,tt2368619,6.3,43449.0,17.563,6.3
1141,tm239727,Nocturnal Animals,MOVIE,2016,R,117,thriller,US,,tt4550098,7.5,264884.0,24.273,7.5
1142,tm242705,Raw,MOVIE,2016,R,99,horror,FR,,tt4954522,7.0,72460.0,14.899,7.08
1143,tm138905,The Hateful Eight,MOVIE,2015,R,188,crime,US,,tt3460252,7.8,570138.0,26.531,7.737
1144,ts38199,The Magicians,SHOW,2015,TV-14,44,fantasy,US,5.0,tt4254242,7.6,50193.0,41.602,7.7
1145,ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,2015,TV-Y7,21,family,FR,5.0,tt2580046,7.7,10102.0,266.566,8.0
1146,ts41961,Queen of the South,SHOW,2016,TV-MA,42,drama,US,5.0,tt1064899,7.9,29495.0,42.381,7.623
1147,ts35251,Grace and Frankie,SHOW,2015,TV-MA,29,comedy,US,7.0,tt3609352,8.2,51116.0,25.429,7.6
1148,ts41956,Designated Survivor,SHOW,2016,TV-14,44,drama,US,3.0,tt5296406,7.5,89300.0,40.372,7.2
1149,ts38718,Slasher,SHOW,2016,TV-MA,46,horror,CA,4.0,tt4667888,6.7,14321.0,33.199,6.6
1150,ts42014,60 Days In,SHOW,2016,TV-14,46,documentation,US,7.0,tt10112398,7.6,2676.0,8.446,6.8
1151,ts53664,Fauda,SHOW,2015,TV-MA,40,war,IL,4.0,tt4565380,8.2,26158.0,41.37,7.5
1152,ts37866,Call My Agent!,SHOW,2015,TV-MA,55,comedy,FR,4.0,tt4277922,8.3,14061.0,20.42,7.9
1153,ts42120,Travelers,SHOW,2016,TV-MA,45,thriller,CA,3.0,tt5651844,8.0,55485.0,37.756,7.6
1154,tm140391,Pan,MOVIE,2015,PG,111,fantasy,US,,tt3332064,5.7,63788.0,24.494,6.0
1155,tm199607,The Gift,MOVIE,2015,R,108,thriller,AU,,tt4178092,7.0,155102.0,15.146,6.7
1156,tm137869,Wild Card,MOVIE,2015,R,92,drama,US,,tt2231253,5.6,55605.0,66.805,5.6
1157,ts42077,Medici: Masters of Florence,SHOW,2016,TV-14,54,romance,IT,3.0,tt5057130,7.9,18891.0,31.427,7.8
1158,ts52922,Leah Remini: Scientology and the Aftermath,SHOW,2016,TV-14,46,history,US,3.0,tt6244192,9.0,5890.0,6.44,8.2
1159,ts18010,Bloodline,SHOW,2015,TV-MA,57,thriller,US,3.0,tt3520702,7.9,51422.0,17.338,7.3
1160,ts36129,Crazy Ex-Girlfriend,SHOW,2015,TV-14,42,comedy,US,4.0,tt4094300,7.8,20028.0,19.268,6.9
1161,ts36631,Narcos,SHOW,2015,TV-MA,52,thriller,US,3.0,tt2707408,8.8,410463.0,75.495,7.973
1162,ts36550,DC's Legends of Tomorrow,SHOW,2016,TV-14,42,scifi,US,7.0,tt4532368,6.8,101178.0,63.898,7.4
1163,ts70529,Norsemen,SHOW,2016,TV-MA,31,drama,NO,3.0,tt5905354,7.7,18456.0,30.431,7.0
1164,ts41975,Shooter,SHOW,2016,TV-14,41,war,US,3.0,tt4181172,7.5,36165.0,45.055,7.1
1165,ts38734,Marcella,SHOW,2016,TV-MA,45,european,GB,3.0,tt5269594,7.4,30969.0,25.841,7.1
1166,ts36015,Into the Badlands,SHOW,2015,TV-14,43,drama,US,3.0,tt3865236,7.9,46030.0,22.624,7.6
1167,tm120609,"Hail, Caesar!",MOVIE,2016,PG-13,106,music,US,,tt0475290,6.3,133837.0,11.125,5.9
1168,ts35554,Scream: The TV Series,SHOW,2015,TV-14,43,drama,US,3.0,tt3921180,7.1,40676.0,38.018,6.9
1169,ts21981,iZombie,SHOW,2015,TV-14,42,crime,US,5.0,tt3501584,7.8,67213.0,45.203,7.792
1170,tm137693,Crimson Peak,MOVIE,2015,R,119,fantasy,US,,tt2554274,6.5,146073.0,27.654,6.64
1171,ts35563,Supergirl,SHOW,2015,TV-14,42,action,US,6.0,tt4016454,6.2,122911.0,91.102,7.3
1172,ts21869,Sense8,SHOW,2015,TV-MA,62,scifi,US,2.0,tt2431438,8.2,152865.0,34.974,7.8
1173,tm137002,Bāhubali: The Beginning,MOVIE,2015,Not Available,158,drama,IN,,tt2631186,8.0,120110.0,57.23,7.6
1174,ts47714,Kim's Convenience,SHOW,2016,TV-14,22,comedy,CA,5.0,tt5912064,8.2,17706.0,17.034,7.8
1175,tm206698,Ouija: Origin of Evil,MOVIE,2016,PG-13,99,horror,US,,tt4361050,5.3,6.0,44.508,6.1
1176,ts38710,Wynonna Earp,SHOW,2016,TV-14,43,drama,US,4.0,tt4878326,7.3,22565.0,30.342,8.0
1177,ts21885,Unbreakable Kimmy Schmidt,SHOW,2015,TV-14,30,drama,US,4.0,tt3339966,7.6,71266.0,25.634,7.2
1178,tm139841,Sinister 2,MOVIE,2015,R,97,horror,GB,,tt2752772,5.3,54305.0,34.866,5.8
1179,tm233377,The Edge of Seventeen,MOVIE,2016,R,105,comedy,US,,tt1878870,7.3,124099.0,31.226,7.2
1180,ts35253,Dark Matter,SHOW,2015,TV-14,43,action,CA,3.0,tt4159076,7.5,42177.0,19.743,6.7
1181,tm143984,London Has Fallen,MOVIE,2016,R,99,crime,US,,tt3300542,5.9,157409.0,47.627,6.145
1182,ts41289,Flowers,SHOW,2016,TV-14,25,drama,GB,2.0,tt5619658,8.1,5650.0,4.476,7.4
1183,tm233425,A Silent Voice: The Movie,MOVIE,2016,PG-13,130,animation,JP,,tt5323662,8.1,77667.0,162.66,8.409
1184,ts38090,Versailles,SHOW,2015,TV-MA,54,war,FR,3.0,tt3830558,7.9,16505.0,31.857,7.8
1185,ts21986,Good Witch,SHOW,2015,TV-G,43,comedy,US,7.0,tt3906732,7.2,10556.0,35.952,7.7
1186,tm120108,Kung Fu Panda 3,MOVIE,2016,PG,95,animation,CN,,tt2267968,7.1,155678.0,91.033,6.851
1187,tm239676,Hush,MOVIE,2016,R,82,horror,US,,tt5022702,6.6,123667.0,20.608,6.7
1188,ts36177,Glitch,SHOW,2015,TV-MA,52,scifi,AU,3.0,tt4192782,7.3,17240.0,48.448,6.8
1189,tm212927,Mr. Right,MOVIE,2016,R,90,action,US,,tt2091935,6.3,55955.0,16.884,6.439
1190,tm194792,The Boy,MOVIE,2016,PG-13,97,thriller,US,,tt3882082,6.0,90853.0,29.848,5.9
1191,ts35775,Wet Hot American Summer: First Day of Camp,SHOW,2015,TV-MA,29,comedy,US,2.0,tt4341500,7.3,23947.0,9.636,6.4
1192,ts38415,Frontier,SHOW,2016,TV-MA,47,history,CA,3.0,tt4686698,7.1,20979.0,23.849,6.8
1193,ts42687,PJ Masks,SHOW,2015,TV-G,15,action,GB,5.0,tt4148744,5.4,1268.0,42.328,5.0
1194,ts38511,Love,SHOW,2016,TV-MA,32,drama,US,3.0,tt4061080,7.7,42357.0,26.397,7.3
1195,ts38304,Servant of the People,SHOW,2015,TV-MA,29,comedy,UA,3.0,tt6235122,7.3,3266.0,19.089,7.2
1196,ts35354,Zoo,SHOW,2015,TV-14,43,scifi,US,3.0,tt3250026,6.6,24694.0,30.71,6.6
1197,ts42170,Crashing,SHOW,2016,TV-MA,30,european,GB,1.0,tt5295524,7.7,20370.0,8.663,7.3
1198,tm193769,Steve Jobs,MOVIE,2015,R,125,history,GB,,tt2080374,7.2,168042.0,12.847,6.8
1199,tm138297,The Conjuring 2,MOVIE,2016,R,134,thriller,US,,tt3065204,7.3,264195.0,171.724,7.283
1200,ts41906,The Disastrous Life of Saiki K.,SHOW,2016,TV-14,10,fantasy,JP,3.0,tt6354518,8.4,7086.0,40.266,8.4
1201,tm132273,Home,MOVIE,2015,PG,94,family,US,,tt2224026,6.6,101975.0,50.179,6.8
1202,tm143085,Chappie,MOVIE,2015,R,120,scifi,ZA,,tt1823672,6.8,249345.0,117.369,6.8
1203,tm245271,Gantz:O,MOVIE,2016,NC-17,95,scifi,JP,,tt5923962,7.1,14950.0,28.818,7.3
1204,ts36046,BUNK'D,SHOW,2015,TV-G,24,family,US,6.0,tt4591680,5.3,3287.0,50.043,7.2
1205,tm135106,In a Valley of Violence,MOVIE,2016,R,104,drama,US,,tt3608930,6.0,18987.0,13.597,6.1
1206,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,fantasy,GB,,tt3416532,7.4,87806.0,84.977,7.2
1207,ts39007,Van Helsing,SHOW,2016,TV-14,42,horror,US,5.0,tt5197820,6.2,22172.0,95.708,7.1
1208,tm209987,Christine,MOVIE,2016,R,123,drama,US,,tt4666726,6.9,15146.0,11.1,6.8
1209,ts36545,Quantico,SHOW,2015,TV-14,43,drama,US,3.0,tt4428122,6.6,60567.0,23.057,6.5
1210,tm219233,Loving,MOVIE,2016,PG-13,123,drama,GB,,tt4669986,7.0,34326.0,16.664,6.7
1211,ts42169,ERASED,SHOW,2016,TV-14,22,fantasy,JP,1.0,tt5249462,8.5,44643.0,25.494,8.7
1212,tm199700,The Danish Girl,MOVIE,2015,R,119,drama,DE,,tt0810819,7.1,183579.0,21.369,7.6
1213,ts36856,F is for Family,SHOW,2015,TV-MA,27,drama,US,5.0,tt4326894,8.0,36562.0,18.906,7.3
1214,ts37971,Master of None,SHOW,2015,TV-MA,32,drama,US,3.0,tt4635276,8.3,72881.0,11.678,7.6
1215,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,drama,US,3.0,tt3729898,7.6,7696.0,6.942,7.2
1216,ts41963,Easy,SHOW,2016,TV-MA,30,drama,US,3.0,tt5562056,6.9,13620.0,23.522,6.2
1217,ts37464,Occupied,SHOW,2015,TV-MA,45,thriller,NO,3.0,tt4192998,7.6,9044.0,12.526,7.4
1218,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,drama,QA,,tt4273292,6.8,27337.0,9.878,6.5
1219,ts52838,3%,SHOW,2016,TV-MA,46,scifi,BR,4.0,tt4922804,7.3,25452.0,29.033,7.2
1220,ts41149,The Ranch,SHOW,2016,TV-MA,30,drama,US,5.0,tt4998212,7.4,38420.0,25.365,7.5
1221,tm136483,The DUFF,MOVIE,2015,PG-13,101,romance,US,,tt1666801,6.4,93675.0,26.748,6.8
1222,ts53099,Bordertown,SHOW,2016,TV-MA,59,crime,FI,3.0,tt4937942,7.6,10782.0,15.882,7.7
